3,19844,1,"11/01/2011",1,1,1,1,0,1,1760.00,250.00,7.04,4,"","JAIME ANDRADE ALQUILER MES DE ENERO 2011",19844,0,11010100,0,1,0,0,1
3,19844,2,"11/01/2011",3,1,1,0,0,2,1760.00,250.00,7.04,3,"","JAIME ANDRADE ALQUILER MES DE ENERO 2011",19844,0,31010000,0,1,0,0,1
3,19845,1,"11/01/2011",1,1,1,1,0,1,321.86,45.72,7.04,4,"","LAB. SALGUEIRO EXPENSAS COMUNES MES NOVIEMBRE",19845,0,11010100,0,1,0,0,1
3,19845,2,"11/01/2011",3,1,3,0,0,2,321.86,45.72,7.04,3,"","LAB. SALGUEIRO EXPENSAS COMUNES MES NOVIEMBRE",19845,0,31030000,0,1,0,0,1
3,19846,1,"12/01/2011",4,1,12,2,0,1,242.76,35.03,6.93,4,"","MATERIAL DE ESCRITORIO",19846,0,41120200,0,2,0,0,1
3,19846,2,"12/01/2011",1,1,1,4,2,2,242.76,35.03,6.93,5,"","MATERIAL DE ESCRITORIO",19846,0,11010402,0,2,0,0,1
3,19847,1,"13/01/2011",1,1,1,1,0,1,1795.20,255.00,7.04,4,"","AGENCIA ADUANERA ATLAS ALQ. MES DE ENERO 2011",19847,0,11010100,0,1,0,0,1
3,19847,2,"13/01/2011",3,1,1,0,0,2,1795.20,255.00,7.04,3,"","AGENCIA ADUANERA ATLAS ALQ. MES DE ENERO 2011",19847,0,31010000,0,1,0,0,1
3,19848,1,"13/01/2011",1,1,1,1,0,1,1196.80,170.00,7.04,4,"","ORDEN ROSACRUZ ALQ. AL 13/02/2011",19848,0,11010100,0,1,0,0,1
3,19848,2,"13/01/2011",3,1,1,0,0,2,1196.80,170.00,7.04,3,"","ORDEN ROSACRUZ ALQ. AL 13/02/2011",19848,0,31010000,0,1,0,0,1
3,19849,1,"13/01/2011",1,1,1,1,0,1,985.60,140.00,7.04,4,"","CAROL CACERES ALQ. AL 10/02/2011",19849,0,11010100,0,1,0,0,1
3,19849,2,"13/01/2011",3,1,1,0,0,2,985.60,140.00,7.04,3,"","CAROL CACERES ALQ. AL 10/02/2011",19849,0,31010000,0,1,0,0,1
3,19850,1,"14/01/2011",4,1,11,3,0,1,5083.00,733.48,6.93,4,"","PAGO A SIN (IVA - IT)",19850,0,41110300,0,2,0,0,1
3,19850,2,"14/01/2011",4,1,11,2,0,1,2049.00,295.67,6.93,4,"","PAGO A SIN (IVA - IT)",19850,0,41110200,0,2,0,0,1
3,19850,3,"14/01/2011",1,1,1,4,2,2,7132.00,1029.15,6.93,5,"","PAGO A SIN (IVA - IT)",19850,0,11010402,0,2,0,0,1
3,19851,1,"14/01/2011",3,1,4,9,0,1,985.60,140.00,7.04,4,"","TERRAPLAST DEV. GARANTIA PISO 5 OFIC 3",19851,0,31040900,0,2,0,0,1
3,19851,2,"14/01/2011",1,1,1,4,2,2,985.60,140.00,7.04,5,"","TERRAPLAST DEV. GARANTIA PISO 5 OFIC 3",19851,0,11010402,0,2,0,0,1
3,19852,1,"15/01/2011",1,1,1,1,0,1,1056.00,150.00,7.04,4,"","PROLIMPIO ALQ AL 03/02/2011",19852,0,11010100,0,1,0,0,1
3,19852,2,"15/01/2011",3,1,1,0,0,2,1056.00,150.00,7.04,3,"","PROLIMPIO ALQ AL 03/02/2011",19852,0,31010000,0,1,0,0,1
3,19853,1,"15/01/2011",1,1,1,1,0,1,598.40,85.00,7.04,4,"","GIOVANA MONTENEGRO ALQ AL 05/02/2011",19853,0,11010100,0,1,0,0,1
3,19853,2,"15/01/2011",3,1,1,0,0,2,598.40,85.00,7.04,3,"","GIOVANA MONTENEGRO ALQ AL 05/02/2011",19853,0,31010000,0,1,0,0,1
3,19854,1,"17/01/2011",1,1,1,1,0,1,1057.50,150.00,7.05,4,"","NORA CALA ARTEAGA ALQ. MES DE DICIEMBRE 2010",19854,0,11010100,0,1,0,0,1
3,19854,2,"17/01/2011",3,1,1,0,0,2,1057.50,150.00,7.05,3,"","NORA CALA ARTEAGA ALQ. MES DE DICIEMBRE 2010",19854,0,31010000,0,1,0,0,1
3,19855,1,"17/01/2011",1,1,2,5,1,1,554.40,80.00,6.93,5,"","MARGARITA CONCHARI NUESTRA ENTREGA CAJA CHICA",19855,0,11020501,0,2,0,0,1
3,19855,2,"17/01/2011",1,1,1,4,2,2,554.40,80.00,6.93,5,"","MARGARITA CONCHARI NUESTRA ENTREGA CAJA CHICA",19855,0,11010402,0,2,0,0,1
3,19856,1,"18/01/2011",4,1,12,4,0,1,102.80,14.83,6.93,4,"","SERVICIO DE INTERNET Y FOTOCOPIA",19856,0,41120400,0,2,0,0,1
3,19856,2,"18/01/2011",1,1,2,5,1,2,102.80,14.83,6.93,5,"","SERVICIO DE INTERNET Y FOTOCOPIA",19856,0,11020501,0,2,0,0,1
3,19857,1,"18/01/2011",4,1,9,0,0,1,400.00,57.72,6.93,3,"","CAMBIO EJES Y RODAMIENTOS EXTRACTORES DE AIRE",19857,0,41090000,0,2,0,0,1
3,19857,2,"18/01/2011",1,1,1,4,2,2,400.00,57.72,6.93,5,"","CAMBIO EJES Y RODAMIENTOS EXTRACTORES DE AIRE",19857,0,11010402,0,2,0,0,1
3,19858,1,"18/01/2011",4,1,1,0,0,1,280.00,40.40,6.93,3,"","SERV. INTERNET Y PUNTO INSTALACION PENHOUSE",19858,0,41010000,0,2,0,0,1
3,19858,2,"18/01/2011",1,1,1,4,2,2,280.00,40.40,6.93,5,"","SERV. INTERNET Y PUNTO INSTALACION PENHOUSE",19858,0,11010402,0,2,0,0,1
3,19859,1,"18/01/2011",1,1,1,1,0,1,1196.80,170.00,7.04,4,"","SANDOVAL ALQUILER AL 13/02/2011",19859,0,11010100,0,1,0,0,1
3,19859,2,"18/01/2011",3,1,1,0,0,2,1196.80,170.00,7.04,3,"","SANDOVAL ALQUILER AL 13/02/2011",19859,0,31010000,0,1,0,0,1
3,19860,1,"18/01/2011",1,1,1,1,0,1,1196.80,170.00,7.04,4,"","LETICIA CUELLAR ALQ. AL 17/02/2011",19860,0,11010100,0,1,0,0,1
3,19860,2,"18/01/2011",3,1,1,0,0,2,1196.80,170.00,7.04,3,"","LETICIA CUELLAR ALQ. AL 17/02/2011",19860,0,31010000,0,1,0,0,1
3,19861,1,"19/01/2011",1,1,2,5,1,1,346.50,50.00,6.93,5,"","MARGARITA CONCHARI NUESTRA ENTREGA CAJA CHICA",19861,0,11020501,0,2,0,0,1
3,19861,2,"19/01/2011",1,1,1,4,2,2,346.50,50.00,6.93,5,"","MARGARITA CONCHARI NUESTRA ENTREGA CAJA CHICA",19861,0,11010402,0,2,0,0,1
3,19862,1,"20/01/2011",1,1,1,1,0,1,633.60,90.00,7.04,4,"","MARIA ISABEL RODRIGUEZ ALQ. AL 06/02/2011",19862,0,11010100,0,1,0,0,1
3,19862,2,"20/01/2011",3,1,1,0,0,2,633.60,90.00,7.04,3,"","MARIA ISABEL RODRIGUEZ ALQ. AL 06/02/2011",19862,0,31010000,0,1,0,0,1
3,19863,1,"20/01/2011",1,1,1,1,0,1,1126.40,160.00,7.04,4,"","CESAR MIGUEL ALMANZA ALQ. AL 15/02/2011",19863,0,11010100,0,1,0,0,1
3,19863,2,"20/01/2011",3,1,1,0,0,2,1126.40,160.00,7.04,3,"","CESAR MIGUEL ALMANZA ALQ. AL 15/02/2011",19863,0,31010000,0,1,0,0,1
3,19864,1,"20/01/2011",1,1,1,1,0,1,1689.60,240.00,7.04,4,"","MARIA LUZ PARRADO ALQ. AL 15/02/2011",19864,0,11010100,0,1,0,0,1
3,19864,2,"20/01/2011",3,1,1,0,0,2,1689.60,240.00,7.04,3,"","MARIA LUZ PARRADO ALQ. AL 15/02/2011",19864,0,31010000,0,1,0,0,1
3,19865,1,"21/01/2011",1,1,1,1,0,1,1196.80,170.00,7.04,4,"","AMPARO TOKO ALQ AL 04/10/2011",19865,0,11010100,0,1,0,0,1
3,19865,2,"21/01/2011",3,1,1,0,0,2,1196.80,170.00,7.04,3,"","AMPARO TOKO ALQ AL 04/10/2011",19865,0,31010000,0,1,0,0,1
3,19866,1,"21/01/2011",1,1,1,1,0,1,985.60,140.00,7.04,4,"","DANIEL ZAMBRANA ALQ. AL 04/02/2011",19866,0,11010100,0,1,0,0,1
3,19866,2,"21/01/2011",3,1,1,0,0,2,985.60,140.00,7.04,3,"","DANIEL ZAMBRANA ALQ. AL 04/02/2011",19866,0,31010000,0,1,0,0,1
3,19867,1,"21/01/2011",1,1,1,1,0,1,1196.80,170.00,7.04,4,"","ISMAEL COVARRUBIAS ALQ. MES ENERO 2011",19867,0,11010100,0,1,0,0,1
3,19867,2,"21/01/2011",3,1,1,0,0,2,1196.80,170.00,7.04,3,"","ISMAEL COVARRUBIAS ALQ. MES ENERO 2011",19867,0,31010000,0,1,0,0,1
3,19868,1,"21/01/2011",4,1,11,1,0,1,278.00,40.12,6.93,4,"","PAGO RC-IVA MES DE DICIEMBRE",0,11,41110100,0,3,0,0,1
3,19868,2,"21/01/2011",4,1,12,99,0,1,5.00,0.72,6.93,4,"","COPIA DE LLAVE PARA SHAFT MEZANINE",0,11,41129900,0,3,0,0,1
3,19868,3,"21/01/2011",4,1,9,0,0,1,40.00,5.77,6.93,3,"","PINTADO DE PUERTA DE LA TERRAZA",0,11,41090000,0,3,0,0,1
3,19868,4,"21/01/2011",4,1,12,99,0,1,50.00,7.22,6.93,4,"","PINTADO DE PEDESTALES",0,11,41129900,0,3,0,0,1
3,19868,5,"21/01/2011",4,1,12,1,0,1,10.00,1.44,6.93,4,"","PASAJES A AFP PARA TRAMITES DE AFILIACION",0,11,41120100,0,3,0,0,1
3,19868,6,"21/01/2011",4,1,10,2,0,1,68.00,9.81,6.93,4,"","5 UNID. DE LAVANDINA Y 5 UNID. DE AMBIENTADOR",0,11,41100200,0,3,0,0,1
3,19868,7,"21/01/2011",4,1,12,1,0,1,10.00,1.44,6.93,4,"","PASAJES A AFP PARA TRAMITES DE AFILIACION",0,11,41120100,0,3,0,0,1
3,19868,8,"21/01/2011",4,1,12,3,0,1,31.00,4.47,6.93,4,"","SALTE¥AS Y REFRESCOS PARA EL TE",0,11,41120300,0,3,0,0,1
3,19868,9,"21/01/2011",1,1,2,5,1,2,492.00,70.99,6.93,5,"","RENDICION VARIOS",0,11,11020501,0,3,0,0,1
3,19869,1,"21/01/2011",4,1,11,4,0,1,3462.44,499.63,6.93,4,"","ELSA SORIA GALVARRO FACTURAS OCT-NOV-DIC 2010",19869,0,41110400,0,2,0,0,1
3,19869,2,"21/01/2011",1,1,1,4,2,2,3462.44,499.63,6.93,5,"","ELSA SORIA GALVARRO FACTURAS OCT-NOV-DIC 2010",19869,0,11010402,0,2,0,0,1
3,19870,1,"21/01/2011",4,1,1,0,0,1,500.00,72.15,6.93,3,"","ELSA SORIA MANTENIMIENTO EN PENHOUSE",19870,0,41010000,0,2,0,0,1
3,19870,2,"21/01/2011",1,1,1,4,2,2,500.00,72.15,6.93,5,"","ELSA SORIA MANTENIMIENTO EN PENHOUSE",19870,0,11010402,0,2,0,0,1
3,19871,1,"24/01/2011",1,1,1,1,0,1,1056.00,150.00,7.04,4,"","REAL CONSUMER NETWORK SRL ALQ. AL 22/02/2011",19871,0,11010100,0,1,0,0,1
3,19871,2,"24/01/2011",3,1,1,0,0,2,1056.00,150.00,7.04,3,"","REAL CONSUMER NETWORK SRL ALQ. AL 22/02/2011",19871,0,31010000,0,1,0,0,1
3,19872,1,"24/01/2011",1,1,1,1,0,1,1196.80,170.00,7.04,4,"","IOTEL SRL ALQ. AL 15/02/2011",19872,0,11010100,0,1,0,0,1
3,19872,2,"24/01/2011",3,1,1,0,0,2,1196.80,170.00,7.04,3,"","IOTEL SRL ALQ. AL 15/02/2011",19872,0,31010000,0,1,0,0,1
3,19873,1,"24/01/2011",1,1,2,5,1,1,346.50,50.00,6.93,5,"","MARGARITA CONCHARI NUESTRA ENTREGA CAJA CHICA",19873,0,11020501,0,2,0,0,1
3,19873,2,"24/01/2011",1,1,1,4,2,2,346.50,50.00,6.93,5,"","MARGARITA CONCHARI NUESTRA ENTREGA CAJA CHICA",19873,0,11010402,0,2,0,0,1
3,19874,1,"25/01/2011",1,1,1,1,0,1,985.60,140.00,7.04,4,"","JAVIER TORRICO ALQ. AL 21/02/2011",19874,0,11010100,0,1,0,0,1
3,19874,2,"25/01/2011",3,1,1,0,0,2,985.60,140.00,7.04,3,"","JAVIER TORRICO ALQ. AL 21/02/2011",19874,0,31010000,0,1,0,0,1
3,19875,1,"25/01/2011",1,1,1,1,0,1,598.40,85.00,7.04,4,"","JOSE HERNANDO HUMEREZ ALQ. AL 18/02/2011",19875,0,11010100,0,1,0,0,1
3,19875,2,"25/01/2011",3,1,1,0,0,2,598.40,85.00,7.04,3,"","JOSE HERNANDO HUMEREZ ALQ. AL 18/02/2011",19875,0,31010000,0,1,0,0,1
3,19876,1,"26/01/2011",1,1,1,1,0,1,985.60,140.00,7.04,4,"","IMPORT EXPORT ALQ. AL 10/02/2011",19876,0,11010100,0,1,0,0,1
3,19876,2,"26/01/2011",3,1,1,0,0,2,985.60,140.00,7.04,3,"","IMPORT EXPORT ALQ. AL 10/02/2011",19876,0,31010000,0,1,0,0,1
3,19877,1,"26/01/2011",1,1,1,1,0,1,1056.00,150.00,7.04,4,"","RICHARD UBERGUAGA ALQ. AL 06/02/2011",19877,0,11010100,0,1,0,0,1
3,19877,2,"26/01/2011",3,1,1,0,0,2,1056.00,150.00,7.04,3,"","RICHARD UBERGUAGA ALQ. AL 06/02/2011",19877,0,31010000,0,1,0,0,1
3,19878,1,"26/01/2011",1,1,1,1,0,1,3520.00,500.00,7.04,4,"","AG. DE VIAJES HISPANOAMERICA ALQ. MES ENERO",19878,0,11010100,0,1,0,0,1
3,19878,2,"26/01/2011",3,1,1,0,0,2,3520.00,500.00,7.04,3,"","AG. DE VIAJES HISPANOAMERICA ALQ. MES ENERO",19878,0,31010000,0,1,0,0,1
3,19879,1,"26/01/2011",1,1,1,1,0,1,104.19,14.80,7.04,4,"","JOSE HUMEREZ EXP.COMUNES MES DE DICIEMBRE",19879,0,11010100,0,1,0,0,1
3,19879,2,"26/01/2011",3,1,2,0,0,2,104.19,14.80,7.04,3,"","JOSE HUMEREZ EXP.COMUNES MES DE DICIEMBRE",19879,0,31020000,0,1,0,0,1
3,19880,1,"27/01/2011",1,1,1,1,0,1,211.20,30.00,7.04,4,"","NUEVATEL EXPENSAS MES DE ENERO 2011",19880,0,11010100,0,1,0,0,1
3,19880,2,"27/01/2011",3,1,2,0,0,2,211.20,30.00,7.04,3,"","NUEVATEL EXPENSAS MES DE ENERO 2011",19880,0,31020000,0,1,0,0,1
3,19881,1,"27/01/2011",1,1,1,1,0,1,2112.00,300.00,7.04,4,"","NUEVATEL PCS DE BOLIVIA ALQ. MES ENERO 2011",19881,0,11010100,0,1,0,0,1
3,19881,2,"27/01/2011",3,1,1,0,0,2,2112.00,300.00,7.04,3,"","NUEVATEL PCS DE BOLIVIA ALQ. MES ENERO 2011",19881,0,31010000,0,1,0,0,1
3,19882,1,"27/01/2011",1,1,1,1,0,1,598.40,85.00,7.04,4,"","ROGELIO VIDAL ALQ. AL 26/01/2011",19882,0,11010100,0,1,0,0,1
3,19882,2,"27/01/2011",3,1,1,0,0,2,598.40,85.00,7.04,3,"","ROGELIO VIDAL ALQ. AL 26/01/2011",19882,0,31010000,0,1,0,0,1
3,19883,1,"27/01/2011",4,1,13,4,0,1,704.00,100.00,7.04,4,"","SERTEL MANTENIMIENTO ASCENSORES DICIEMBRE 2010",19883,0,41130400,0,2,0,0,1
3,19883,2,"27/01/2011",1,1,1,4,2,2,704.00,100.00,7.04,5,"","SERTEL MANTENIMIENTO ASCENSORES DICIEMBRE 2010",19883,0,11010402,0,2,0,0,1
3,19884,1,"27/01/2011",4,1,4,3,0,1,1619.20,230.00,7.04,4,"","LA BOLIVIANA CIACRUZ PAGO 2DA CUOTA SEGURO",19884,0,41040300,0,2,0,0,1
3,19884,2,"27/01/2011",1,1,1,4,2,2,1619.20,230.00,7.04,5,"","LA BOLIVIANA CIACRUZ PAGO 2DA CUOTA SEGURO",19884,0,11010402,0,2,0,0,1
3,19885,1,"27/01/2011",4,1,11,4,0,1,735.00,106.06,6.93,4,"","RICHARD UBERGUAGA FACTURAS DICIEMBRE AL 3%",19885,0,41110400,0,2,0,0,1
3,19885,2,"27/01/2011",1,1,1,4,2,2,735.00,106.06,6.93,5,"","RICHARD UBERGUAGA FACTURAS DICIEMBRE AL 3%",19885,0,11010402,0,2,0,0,1
3,19886,1,"28/01/2011",1,1,1,1,0,1,1056.00,150.00,7.04,4,"","MARIO RAMOS ALQ. AL 15/02/2011",19886,0,11010100,0,1,0,0,1
3,19886,2,"28/01/2011",3,1,1,0,0,2,1056.00,150.00,7.04,3,"","MARIO RAMOS ALQ. AL 15/02/2011",19886,0,31010000,0,1,0,0,1
3,19887,1,"28/01/2011",1,1,1,1,0,1,633.60,90.00,7.04,4,"","RTM ALQ. AL 13/03/2011",19887,0,11010100,0,1,0,0,1
3,19887,2,"28/01/2011",3,1,1,0,0,2,633.60,90.00,7.04,3,"","RTM ALQ. AL 13/03/2011",19887,0,31010000,0,1,0,0,1
3,19888,1,"28/01/2011",1,1,1,1,0,1,2252.80,320.00,7.04,4,"","MARCELO GONZALES ALQ. AL 17/01/2011 (2 MESES)",19888,0,11010100,0,1,0,0,1
3,19888,2,"28/01/2011",3,1,1,0,0,2,2252.80,320.00,7.04,3,"","MARCELO GONZALES ALQ. AL 17/01/2011 (2 MESES)",19888,0,31010000,0,1,0,0,1
3,19889,1,"28/01/2011",4,1,9,0,0,1,380.00,54.83,6.93,3,"","ALUVI REPOSICION VIDRIO 4MM BRONCE (5TO PISO)",19889,0,41090000,0,2,0,0,1
3,19889,2,"28/01/2011",1,1,1,4,2,2,380.00,54.83,6.93,5,"","ALUVI REPOSICION VIDRIO 4MM BRONCE (5TO PISO)",19889,0,11010402,0,2,0,0,1
3,19890,1,"28/01/2011",1,1,2,2,0,1,22176.00,3150.00,7.04,4,"","ING. DELFIN POZO DEPOSITO MES DE ENERO 2011",19890,0,11020200,0,2,0,0,1
3,19890,2,"28/01/2011",1,1,1,4,2,2,22176.00,3150.00,7.04,5,"","ING. DELFIN POZO DEPOSITO MES DE ENERO 2011",19890,0,11010402,0,2,0,0,1
3,19891,1,"31/01/2011",1,1,1,1,0,1,1196.80,170.00,7.04,4,"","EINAR RIVERO ROCHA ALQ. AL 27/02/2011",19891,0,11010100,0,1,0,0,1
3,19891,2,"31/01/2011",3,1,1,0,0,2,1196.80,170.00,7.04,3,"","EINAR RIVERO ROCHA ALQ. AL 27/02/2011",19891,0,31010000,0,1,0,0,1
3,19892,1,"31/01/2011",1,1,1,1,0,1,915.20,130.00,7.04,4,"","RICHARD POMA ALQ. AL 10/02/2011",19892,0,11010100,0,1,0,0,1
3,19892,2,"31/01/2011",3,1,1,0,0,2,915.20,130.00,7.04,3,"","RICHARD POMA ALQ. AL 10/02/2011",19892,0,31010000,0,1,0,0,1
3,19893,1,"31/01/2011",1,1,1,1,0,1,844.80,120.00,7.04,4,"","RUBEN ARINEZ ALQ. AL 21/12/2010",19893,0,11010100,0,1,0,0,1
3,19893,2,"31/01/2011",3,1,1,0,0,2,844.80,120.00,7.04,3,"","RUBEN ARINEZ ALQ. AL 21/12/2010",19893,0,31010000,0,1,0,0,1
3,19894,1,"31/01/2011",4,1,12,2,0,1,48.00,6.93,6.93,4,"","CINTA PARA IMPRESORA",0,11,41120200,0,3,0,0,1
3,19894,2,"31/01/2011",4,1,12,5,0,1,11.50,1.66,6.93,4,"","CORRESPONDENCIA",0,11,41120500,0,3,0,0,1
3,19894,3,"31/01/2011",4,1,12,3,0,1,24.00,3.46,6.93,4,"","MASITAS Y REFRESCOS",0,11,41120300,0,3,0,0,1
3,19894,4,"31/01/2011",4,1,12,99,0,1,285.00,41.13,6.93,4,"","CHAPA A PRESION",0,11,41129900,0,3,0,0,1
3,19894,5,"31/01/2011",4,1,13,3,0,1,87.90,12.68,6.93,4,"","LUZ PISO No 5 OFICINA No 3",0,11,41130300,0,3,0,0,1
3,19894,6,"31/01/2011",1,1,1,2,0,2,456.40,65.86,6.93,4,"","RENDICION ROXANA CAMACHO",0,11,11010200,0,3,0,0,1
3,19895,1,"31/01/2011",4,1,12,3,0,1,14.00,2.02,6.93,4,"","MASITAS PARA REFRIGERIO",0,11,41120300,0,3,0,0,1
3,19895,2,"31/01/2011",4,1,10,3,0,1,72.00,10.39,6.93,4,"","FOCOS (1 DOCENA)",0,11,41100300,0,3,0,0,1
3,19895,3,"31/01/2011",4,1,12,1,0,1,6.00,0.87,6.93,4,"","PASAJES PARA LA COMPRA DE FOCOS",0,11,41120100,0,3,0,0,1
